id,location name,type,title,features,pool (0/1),sea view (0/1),garage (0/1)
1520846,Quinta da Marinha,houses,moaradia nova quinta da marinha,"comercializado por: saferooms

licença ami: 10107

excelente oportunidade, moradia nova na quinta da marinha!

- projecto de arquitectura: arq.almeida araújo.

- projecto de execução de arquitectura: arq. antónio nunes da silva.

- projecto de execução de arquitectura de interiores: arq. pureza magalhães.

- projecto de paisagismo e arranjos exteriores: greendreams 

piso -1

- quarto empregada com wc, lavandaria, sala técnica, hall, elevador, garagem,
spa, banho turco, sala estar, jacuzzi, piscina interior, bar, ginásio, jardim
interior.

piso 0

- cozinha, sala jantar, sala estar, 2 suites, hall, lavabo social, elevador,
sala técnica, terraço virado a sul.

piso 1

- 2 suites com closet, hall, elevador, 1 terraço virado a sul, 2 terraços
virados a norte.

- caixilhos sosoares, openspace com vidro sgg coollite duplo temperado.

- deck's exteriores em madeira ipê.

- guardas em vidro laminado ""autocleaning"" da saint gobain.

- sistema de domótica schneider.

- cozinha em mdf hidrófugo lacado, gavetas ""tandemboxcom"", tampos
sileston.

- portas interiores lacadas com sistema de fecho magnético.

- aquecimento central com pisos radiantes em todas as divisões.

- ar condicionado por condutas com difusores lineares, vrv, aquecimento,
refrigeração e desumidificação.

- sistema de aspiração central composto por 2 equipamentos, com aspiração em
todas as divisões da moradia. 

- pré-instalação para sistema centralizado de estores eléctricos /
screen's e blackout´s.

- recuperador de calor / lareira da marca ""stuv"".

- elevador schindler 3300 de 400kg para 6 pessoas. 

- tectos falsos em pladur hidrófugo plano com aplicação de primário ep/gc e
""vinylmate"".

- sancas de iluminação indirecta com sistema de regulação. 

- iluminação de pisos interiores e exteriores em led. 

- bancadas e lavatórios de wc´s em granito preto zimbabew, corian e branco
thassos.

- wc's com pisos radiantes e toalheiros aquecidos.

- wc´s com torneiras e misturadoras da marca roca.

- wc´s com loiças sanitárias das marcas roca e duravit. 

- pisos interiores em madeira.

- pavimentos wc´s em granito preto zimbabew, branco thassos polido, masterplan
ceramiche marrone scuro, mutina velvet brown.

- pré-instalação para jacuzzi. 

- pré-instalação para
balcão de bar 

- execução de piscinas em betão e de cascata de água, em lâmina contínua.

- execução de jardins, rega automática, drenagem e iluminação.

- execução de rockgardens com pedra natural do terreno",0,0,1
1521595,Nagüeles,houses,6 bedroom villa for sale in nagueles  r3017821,"covered terrace, double glazing, ensuite bathroom, fitted wardrobes, games room, guest apartment, marble flooring, private terrace, satellite tv, storage room, utility room",0,0,0
1521643,Nagüeles,houses,3 bedroom townhouse for sale in nagueles  r3017935,"covered terrace, double glazing, ensuite bathroom, fitted wardrobes, marble flooring, private terrace, storage room",0,0,0
1522596,Nagüeles,houses,4 bed detached villa for sale in nagueles,"setting mountain pueblo, close to sea, close to town, close to schools, close to forest;  orientation south;  condition excellent;  pool private;  climate control air conditioning;  views sea;  features covered terrace, fitted wardrobes, near transport, private terrace, satellite tv, adsl / wifi, sauna, storage room, ensuite bathroom, marble flooring, jacuzzi, double glazing;  furniture not furnished;  kitchen fully fitted;  garden private;  parking garage;  utilities electricity, drinkable water, telephone;  category resale",1,0,1
1522811,Nagüeles,houses,3 bed terraced townhouse for sale in nagueles,"setting close to golf, close to port, close to shops, close to sea, close to town, close to schools, close to marina, urbanisation;  orientation south west, north west;  condition good;  pool communal, children`s pool;  climate control air conditioning, hot a/c, cold a/c, fireplace;  views mountain, garden;  features covered terrace, fitted wardrobes, private terrace, storage room, ensuite bathroom, marble flooring, double glazing;  furniture fully furnished;  kitchen fully fitted;  garden private, easy maintenance;  security gated complex, entry phone;  parking underground, communal;  utilities electricity;  category resale",1,0,0
1523779,Nagüeles,houses,townhouse for sale in nagueles,"climate:  air conditioning, hot a/c, cold a/c, fireplace, features:  covered terrace, fitted wardrobes, private terrace, storage room, ensuite bathroom, marble flooring, double glazing, garden:  private, easy maintenance, orientation:  south west, north west, pool:  communal, children`s pool, setting:  close to golf, close to port, close to shops, close to sea, close to town, close to schools, close to marina, urbanisation",1,0,0
1523795,Nagüeles,houses,villa for sale in nagueles,"climate:  air conditioning, features:  covered terrace, fitted wardrobes, near transport, private terrace, satellite tv, adsl / wifi, sauna, storage room, ensuite bathroom, marble flooring, jacuzzi, double glazing, garden:  private, orientation:  south, pool:  private, view:  sea",1,0,0
1524609,Nagüeles,houses,4 bedroom villa for sale in nagueles  r3019724,"covered terrace, double glazing, ensuite bathroom, fitted wardrobes, jacuzzi, marble flooring, near transport, private terrace, satellite tv, sauna, storage room",0,0,0
1526573,Nagüeles,houses,4 dormitorio villa en venta en nagueles,"características generales categoría: reventa estado: excelente orientación: sur posición: cerca de colegios, cerca de cuidad, cerca de los bosques, cerca del mar, pueblo de montaña------  otras características aparcamiento: garaje jardin: privado piscina: privado vistas: mar------  características interior climatización: aire acondicionado cocina: equipada muebles: sin amueblar------  características exterior caracteristicas: acristalamiento dobles, adsl / wifi, armarios empotrados, baño en-suite, cerca de transporte, jacuzzi, sauna, suelos de mármol, terraza cubierta, terraza privada, trastero, tv satélite servicios públicos: agua potable, electricidad, teléfono",0,0,0
1526628,Nagüeles,houses,6 dormitorio villa en venta en nagueles,"características generales categoría: casas de vacaciónes, contemporáneo, inversion, lujo, reventa estado: excelente orientación: sur posición: cerca de colegios, cerca de golf, cerca del mar, urbanización------  otras características aparcamiento: más de uno, privado, subterráneo jardin: comunitario piscina: comunitario vistas: jardín, mar, panorámicas------  características interior climatización: a/a caliente, a/a frio, aire acondicionado, bañon con s/r, chimenea, suelo radiante cocina: equipada muebles: amueblada------  características exterior caracteristicas: acristalamiento dobles, adsl / wifi, aprtmnt. huéspedes, armarios empotrados, baño en-suite, lavadero, sala de juegos, suelos de mármol, terraza cubierta, terraza privada, trastero, tv satélite seguridad: caja fuerte, recinto cerrado, seguridad 24 horas",0,0,0
1528774,Quinta da Marinha,houses,moradia v2 quinta da marinha cascais,"comercializado por: jll residencial

licença ami: 479

moradia t2 com 119m², a estrear, com varandas 5m² e 4m², inserida num novo empreendimento turístico na costa de cascais, localizado na exclusiva área natural da quinta da marinha, rodeado por dois campos de golfe, a escassos minutos da magnífica praia do guincho e apenas a 20 minutos da capital portuguesa.
o empreendimento - de arquitetura contemporânea - proporciona todo o conforto e comodidade, além de variados serviços de apoio. este produto de investimento oferece uma rendibilidade fixa de 4% ao ano, por um período de 6 anos.",0,0,0
1528776,Quinta da Marinha,houses,moradia v2 quinta da marinha cascais,"comercializado por: jll residencial

licença ami: 479

moradia t2 com 119m², a estrear, com varandas 5m² e 4m², inserida num novo empreendimento turístico na costa de cascais, localizado na exclusiva área natural da quinta da marinha, rodeado por dois campos de golfe, a escassos minutos da magnífica praia do guincho e apenas a 20 minutos da capital portuguesa.
o empreendimento - de arquitetura contemporânea - proporciona todo o conforto e comodidade, além de variados serviços de apoio. este produto de investimento oferece uma rendibilidade fixa de 4% ao ano, por um período de 6 anos.",0,0,0
1528778,Quinta da Marinha,houses,moradia v2 quinta da marinha cascais,"comercializado por: jll residencial

licença ami: 479

moradia t2 com 119m², a estrear, com varandas 5m² e 4m², inserida num novo empreendimento turístico na costa de cascais, localizado na exclusiva área natural da quinta da marinha, rodeado por dois campos de golfe, a escassos minutos da magnífica praia do guincho e apenas a 20 minutos da capital portuguesa.
o empreendimento - de arquitetura contemporânea - proporciona todo o conforto e comodidade, além de variados serviços de apoio. este produto de investimento oferece uma rendibilidade fixa de 4% ao ano, por um período de 6 anos.",0,0,0
1528783,Quinta da Marinha,houses,moradia v6 quinta da marinha cascais,"comercializado por: jll residencial

licença ami: 479

moradia t6 com 660m² inserida em terreno com 1.967m² localizada no prestigiado condomínio da quinta da marinha, junto ao golfe e a 5 minutos do centro de cascais. construção com materiais de excelente qualidade, muita luminosidade. óptima distribuição de espaço em plena harmonia com o exterior. jardim. piscina. estacionamento.",0,0,0
1531353,Nagüeles,plots,plot/land for sale in nagueles,"climate:  hot a/c, cold a/c, features:  disabled access, orientation:  south, setting:  mountain pueblo, close to shops, close to town, close to schools, close to forest, urbanisation",0,0,0
1536898,Alenquer,houses,moradia t3 em alenquer para remodelação total,"comercializado por: domozo portugal

licença ami: 13411

moradia geminada em alenquer para remodelação total. 

o imóvel localiza-se numa zona tranquila e dispõe de boas áreas. conta com 3 anexos, dois dos quais são antigas adegas com cerca de 100 m2 e 51 m2 respetivamente. 

encontra-se a uma curta distância do centro da cidade, de farmácias, espaços verdes, da gnr, dos bombeiros, de um parque infantil, de uma zona comercial, entre outros serviços e infraestruturas. 

a domozo é um serviço inovador que torna a venda de imóveis mais simples, rápida e acessível. a poupança de milhares em comissões permite que este imóvel esteja anunciado a um preço competitivo.marque já a sua visita.domozo, unipessoal lda. ami 13411.",0,0,0
1540250,Quinta da Marinha,houses,"moradia t5, quinta da marinha, cascais, oportunidade!","comercializado por: reallusa

licença ami: 6726

refª interna: 29539

moradia com 5 quartos, jardim envolvente, piscina, garagem para 2 viaturas e anexos. excelente localização, no centro da quinta da marinha. imóvel com obras de recuperação iniciadas.  

área coberta: 667 m2  

área do terreno: 2080 m2

nº frentes: 4 

localização: quinta da marinha, cascais",0,0,1
1540264,Quinta da Marinha,houses,moradia v2 quinta da marinha cascais,"comercializado por: jll residencial

licença ami: 479

moradia t2 com 125m² com jardim privativo e possibilidade de construção de piscina, inserida em prestigiado condomínio com vista sobre o campo de golf.

composta por 2 pisos:

piso terreo, sala com acesso ao terraço coberto e jardim, cozinha equipada em estilo contemporâneo, casa de banho social e suite;

piso 1, suite com terraço privativo. 3 lugares de estacionamento.",0,0,0
1540267,Alenquer,houses,alq001 - quinta em alenquer,"comercializado por: vendo o mundo, lda

licença ami: 6282

explêndido solar , inserido numa quinta , implantada numa área de 29.000 m2.
o edifício tem uma área total de 776 m2, composto por 2 pisos, onde encontra :

no rés do chão uma sala de estar, sala de jantar, cozinha com copa, 1 suite, wc social e escritório .

no piso superior encontramos 3 quartos, todos com roupeiro e varanda, uma suite com closet e ainda uma sala de estar com um fantástico terraço.
existe ainda uma 2ª casa com adega, armazém (ou casa dos caseiros) com cerca de  330 m2, churrasqueira e forno a lenha.
no exterior tem ainda um tcourt de ténis, uma excelente piscina com 72 m2, wc de apoio à piscina,  salão de jogos com 60 m2.
depósito de água abastecido por nascente natural (furo artesiano) , vasta área de jardim e pomar com mais de 300 árvores de fruto, oliveiras, pessegueiros, amendoeiras e 5000 m2 de vinha.
terreno com anexos para alojamento de animais e recolha de alfaias agrícolas.
venha conhecer este excelente espaço...",0,0,0
